time,latitude,longitude,depth,mag,region
2021-02-08T23:24:39.901Z,11.9604,120.7767,10,5,48 km SW of Santa Teresa  Philippines
2021-02-08T23:27:30.145Z,11.8418,120.7459,10,4.4,47 km N of Algeciras  Philippines
2021-02-08T23:50:53.848Z,11.8296,120.5697,10,4.6,43 km ESE of Coron  Philippines
2021-02-11T13:35:02.728Z,13.5954,120.8395,149.45,4.8,8 km SSW of Tingloy  Philippines
2021-02-12T10:16:35.908Z,10.6828,121.7048,10,4.6,29 km W of Piape I  Philippines
2021-02-16T14:20:47.075Z,9.2629,127.0509,10,4.5,91 km ENE of Aras-asan  Philippines
2021-02-18T05:59:00.725Z,13.5014,120.4868,59.97,4.4,8 km NE of Harrison  Philippines
2021-02-18T06:31:30.385Z,13.4506,120.4296,68.49,4.2,0 km W of Harrison  Philippines
2021-02-21T07:54:27.454Z,10.5442,125.7223,135.27,4.3,25 km NE of Loreto  Philippines
2021-02-26T01:41:03.525Z,9.1152,123.39,10,4.3,16 km ESE of Dauin  Philippines
2021-02-26T02:42:16.533Z,10.245,125.7931,96.59,4.3,27 km ESE of Tubajon  Philippines
2021-03-03T13:08:23.992Z,8.5068,126.8144,35,4.7,54 km ENE of Hinatuan  Philippines
2021-03-03T13:23:53.368Z,8.516,126.9305,35,4.4,67 km NE of Barcelona  Philippines
2021-03-07T02:55:51.210Z,7.4027,125.4989,49.2,4.2,9 km NW of Mabuhay  Philippines
2021-03-12T12:28:50.593Z,8.2272,125.4309,10,4.3,16 km NE of Cabanglasan  Philippines
2021-03-16T02:48:15.739Z,9.2874,126.031,93.1,4.6,6 km NNE of Carmen  Philippines
2021-03-17T06:16:16.504Z,8.8453,126.5553,88.35,4.1,27 km E of Aras-asan  Philippines
2021-03-18T21:51:44.661Z,7.7407,126.9503,56.96,4.3,44 km E of Kinablangan  Philippines
2021-03-20T05:56:30.796Z,14.0859,120.71,110.16,4.2,1 km WNW of Tumalim  Philippines
2021-03-20T10:06:05.304Z,10.182,126.8325,10,4.5,87 km ENE of Pilar  Philippines
2021-03-24T13:30:36.128Z,10.0289,126.0443,81.58,4.4,1 km NNE of Santa Monica  Philippines
2021-03-24T21:00:45.222Z,9.9552,125.6702,10,4.2,3 km N of Cagdianao  Philippines
2021-03-25T20:24:26.629Z,14.0169,120.8088,142.6,4.2,5 km E of Bolboc  Philippines
2021-03-26T22:45:51.253Z,7.9883,126.2967,71.21,4.4,13 km WSW of Lingig  Philippines
2021-03-29T21:08:35.578Z,13.5455,124.9909,10,4.4,69 km ESE of Gigmoto  Philippines
2021-04-06T03:22:03.629Z,10.2521,126.4228,35,4.5,49 km ENE of Santa Monica  Philippines
2021-04-12T17:35:23.908Z,9.8703,125.4694,35,4.2,7 km NNE of Mabua  Philippines
2021-04-13T14:08:10.881Z,11.206,125.8416,35,4.3,20 km ENE of Salcedo  Philippines
2021-04-13T18:39:55.341Z,13.8687,120.6771,202.61,4.8,3 km NW of Hukay  Philippines
2021-04-14T05:32:52.784Z,10.0059,126.1283,57.35,4.3,9 km E of Santa Monica  Philippines
2021-04-14T11:09:34.240Z,10.0362,126.3367,35,4.9,32 km NE of Pilar  Philippines
2021-04-14T11:20:46.591Z,9.8906,126.3663,35,4.2,29 km E of Pilar  Philippines
2021-04-14T16:39:27.602Z,10.1525,126.4943,35,4.2,52 km ENE of Santa Monica  Philippines
2021-04-19T23:49:42.409Z,6.892,123.5914,616.53,4.8,48 km WNW of Gadung  Philippines
2021-04-20T08:30:13.320Z,9.5436,125.8521,82.79,4.7,13 km ESE of Claver  Philippines
2021-04-21T08:45:12.324Z,8.7617,125.8334,10,4.5,7 km E of Bayugan  Philippines
2021-04-21T15:32:49.421Z,10.8256,125.912,10,4.3,15 km SE of Sulangan  Philippines
2021-04-22T20:31:24.077Z,10.4743,125.0767,25.82,4.7,11 km WSW of Silago  Philippines
2021-04-23T07:04:29.716Z,10.4074,125.0937,26.21,4.4,12 km ENE of Sogod  Philippines
2021-04-23T08:48:16.461Z,8.4545,125.9417,48.48,4.5,5 km NW of Lapinigan  Philippines
2021-04-23T09:56:48.203Z,7.6818,125.6339,87.28,4.5,2 km NNW of Suz-on  Philippines
2021-04-23T10:39:48.017Z,8.3337,125.9671,4.52,4.6,9 km S of Lapinigan  Philippines
2021-04-25T13:05:44.791Z,9.5241,126.0774,35,4.6,16 km SE of Socorro  Philippines
2021-04-25T13:36:08.502Z,10.0203,126.5483,35,4.2,52 km ENE of Pilar  Philippines
2021-04-25T21:21:16.300Z,7.8276,126.2242,109.62,4.1,16 km WSW of Boston  Philippines
2021-04-27T08:44:08.425Z,9.9752,126.2305,43.08,4.5,18 km NE of Pilar  Philippines
2021-05-04T09:29:37.063Z,8.6141,122.8133,10,4.2,29 km NW of Ponot  Philippines
2021-05-06T04:29:23.114Z,13.5505,125.2057,10,4.6,91 km ESE of Gigmoto  Philippines
2021-05-08T08:38:41.024Z,8.6065,126.8253,20.8,4.5,59 km ENE of Hinatuan  Philippines
2021-05-10T00:15:08.355Z,10.9936,124.9236,34.63,4.3,3 km ENE of Burauen  Philippines
2021-05-12T01:09:27.067Z,13.5716,120.8478,113,5.8,10 km SSW of Tingloy  Philippines
2021-05-12T20:40:11.986Z,13.5553,120.9681,135.51,4.2,5 km N of Sabang  Philippines
2021-05-15T03:04:08.322Z,13.7931,120.7743,117.1,4.6,9 km SE of Hukay  Philippines
2021-05-16T16:42:04.595Z,14.214,120.7947,122.98,4.1,2 km SSW of Pantijan No 2  Philippines
2021-05-18T01:16:43.360Z,13.5749,120.9802,104.06,4.5,7 km N of Sabang  Philippines
2021-05-19T19:55:56.793Z,8.2792,122.8649,31.77,4.2,14 km WSW of Siari  Philippines
2021-05-20T17:00:54.249Z,10.2141,126.138,57.24,4.6,24 km NNE of Santa Monica  Philippines
2021-05-29T21:20:21.949Z,8.8081,125.7811,29.59,4.5,5 km NNE of Bayugan  Philippines
2021-06-01T21:59:31.582Z,8.7667,126.4033,64.76,4.4,12 km ESE of Marihatag  Philippines
2021-06-03T05:14:46.138Z,13.7152,121.0102,47.44,4.2,5 km WSW of Wawa  Philippines
2021-06-03T09:57:27.964Z,10.1231,125.987,80.62,4.5,12 km NNW of Santa Monica  Philippines
2021-06-03T10:06:01.192Z,10.1834,126.1065,40.52,4.4,19 km NNE of Santa Monica  Philippines
2021-06-05T20:28:45.355Z,8.5611,126.6697,59.47,4.9,42 km ENE of Hinatuan  Philippines
2021-06-06T02:59:24.121Z,10.223,126.3641,49.72,5,42 km ENE of Santa Monica  Philippines
2021-06-06T03:21:02.356Z,10.2164,126.2052,57.12,4.9,28 km NE of Santa Monica  Philippines
2021-06-06T03:40:18.875Z,10.1491,125.9362,69.55,4.5,18 km NW of Santa Monica  Philippines
2021-06-06T07:24:57.850Z,10.1238,126.0554,5.53,4.3,11 km N of Santa Monica  Philippines
2021-06-06T08:03:25.537Z,10.1888,126.2622,57.25,4.9,30 km NE of Santa Monica  Philippines
2021-06-06T08:34:46.129Z,10.0903,125.9837,10,4.3,9 km NW of Santa Monica  Philippines
2021-06-06T08:40:01.226Z,10.1705,126.2348,35,4.2,27 km NE of Santa Monica  Philippines
