time,latitude,longitude,depth,mag,region
2021-07-12T00:02:48.885Z,3.2509,127.9314,66.61,4.7,168 km N of Tobelo  Indonesia
2021-07-14T13:51:01.020Z,6.0099,123.9427,513.63,4.2,35 km SW of Palimbang  Philippines
2021-07-15T13:00:32.166Z,2.7696,126.7891,58.03,4.5,177 km NW of Tobelo  Indonesia
2021-07-15T19:10:50.823Z,6.5763,126.0947,82.55,4.2,3 km N of Magdug  Philippines
2021-07-15T19:38:58.800Z,3.6761,127.2677,40.43,4.3,230 km NNW of Tobelo  Indonesia
2021-07-17T12:58:41.953Z,1.6999,127.2472,120.62,4.5,84 km W of Tobelo  Indonesia
2021-07-18T00:09:35.666Z,6.4617,126.2332,70.91,5.1,12 km E of Nangan  Philippines
2021-07-18T01:23:55.072Z,3.604,127.2954,47.66,4.1,222 km NNW of Tobelo  Indonesia
2021-07-18T03:08:33.908Z,6.2303,124.4073,408.45,4.4,13 km NNE of Malisbeng  Philippines
2021-07-18T12:09:43.101Z,6.234,125.7788,118.57,4.4,12 km ESE of Talagutong  Philippines
2021-07-18T16:21:13.228Z,2.5869,122.1679,531.46,4.3,247 km NNW of Gorontalo  Indonesia
2021-07-18T17:31:15.537Z,6.4744,126.0567,84,4.4,5 km W of Tiblawan  Philippines
2021-07-19T07:28:08.193Z,7.6783,126.4905,99.92,4.4,6 km SSW of Taytayan  Philippines
2021-07-19T18:39:39.285Z,3.6454,126.7215,64.08,4.5,239 km SE of Sarangani  Philippines
2021-07-19T22:19:13.591Z,5.6524,126.493,82.76,4.3,85 km SSE of Pondaguitan  Philippines
2021-07-20T19:04:18.532Z,2.3875,126.6485,59.88,4.3,168 km WNW of Tobelo  Indonesia
2021-07-20T20:26:46.130Z,5.6101,126.7376,87.68,5.2,Mindanao  Philippines
2021-07-21T03:50:42.581Z,2.6702,128.4002,46.91,4.5,112 km NNE of Tobelo  Indonesia
2021-07-24T13:07:22.389Z,2.8784,126.5971,54.75,5.3,202 km NW of Tobelo  Indonesia
2021-07-25T22:01:44.479Z,2.9307,122.8413,531.97,4.2,265 km N of Gorontalo  Indonesia
2021-07-25T22:27:31.911Z,6.5024,126.4284,73.08,4.9,31 km ENE of Pondaguitan  Philippines
2021-07-26T11:52:20.708Z,6.334,127.1016,35,4.4,102 km E of Pondaguitan  Philippines
2021-07-28T15:13:01.066Z,2.345,126.8548,57.05,4.1,Molucca Sea
2021-07-28T17:40:26.114Z,1.4447,126.503,53.93,4.4,121 km NW of Ternate  Indonesia
2021-07-28T21:13:48.859Z,1.6963,126.4809,51.69,4.5,141 km NW of Ternate  Indonesia
2021-07-30T10:07:46.798Z,1.5377,124.4335,238.47,4.2,46 km W of Manado  Indonesia
2021-07-30T10:17:32.536Z,2.5382,126.4231,50.58,4.2,197 km WNW of Tobelo  Indonesia
2021-07-30T17:52:04.667Z,3.9327,127.8582,114.57,4.8,244 km N of Tobelo  Indonesia
2021-07-31T03:37:11.407Z,2.4136,128.0065,181.08,4,75 km N of Tobelo  Indonesia
2021-07-31T05:29:21.624Z,1.9721,124.1382,298.9,4.2,95 km NW of Manado  Indonesia
2021-07-31T12:42:50.902Z,3.7176,128.9337,10,4.2,242 km NNE of Tobelo  Indonesia
2021-08-01T06:18:52.021Z,3.6588,124.5057,318.15,4.3,220 km SSW of Sarangani  Philippines
2021-08-02T09:10:18.901Z,1.2906,125.8666,10,4,101 km ESE of Laikit  Laikit II (Dimembe)  Indonesia
2021-08-02T15:04:24.709Z,1.841,127.3842,122.48,5.1,70 km W of Tobelo  Indonesia
2021-08-02T16:44:56.231Z,4.5925,126.7437,91.45,4,167 km ESE of Sarangani  Philippines
2021-08-03T02:40:52.766Z,5.9946,126.4301,99.96,4.7,49 km SE of Pondaguitan  Philippines
2021-08-04T05:42:35.757Z,2.475,125.91,126.81,4.2,150 km NE of Laikit  Laikit II (Dimembe)  Indonesia
