time,latitude,longitude,depth,mag,region
2006-12-10T14:48:53.260Z,36.036,141.373,35,3.6,59 km NE of Hasaki  Japan
2006-12-12T21:36:21.940Z,40.647,143.676,40,3.4,184 km NE of Miyako  Japan
2006-12-14T10:13:47.380Z,35.976,140.103,72.5,4.4,2 km WNW of Ushiku  Japan
2006-12-15T06:16:42.970Z,42.239,144.848,28.9,4.1,90 km SSE of Kushiro  Japan
2006-12-16T10:00:07.860Z,35.102,138.706,10,4,7 km SSE of Fuji  Japan
2006-12-16T11:34:31.390Z,36.218,141.653,35.1,4,91 km NE of Hasaki  Japan
2006-12-18T19:53:22.650Z,35.939,141.554,26.8,3.4,68 km ENE of Hasaki  Japan
2006-12-19T18:20:39.300Z,38.485,143.16,38,4.2,141 km ESE of ?funato  Japan
2006-12-20T02:46:35.450Z,41.662,142.151,76.3,4.4,76 km SSW of Shizunai-furukawach?  Japan
2006-12-20T02:56:37.050Z,40.292,141.677,116.9,3.8,27 km SSE of Hachinohe  Japan
2006-12-21T01:51:49.560Z,35.789,138.286,35,3.5,11 km WSW of Hokuto  Japan
2006-12-23T10:09:41.100Z,42.126,142.658,49,3.9,33 km SE of Shizunai-furukawach?  Japan
2006-12-24T02:25:29.360Z,36.209,140.894,35,3.8,30 km ESE of ?arai  Japan
2006-12-24T03:53:14.420Z,41.403,142.221,50.5,4.1,84 km E of Mutsu  Japan
2006-12-25T20:17:18.350Z,37.791,138.162,37.3,4.5,40 km SW of Ry?tsu-minato  Japan
2006-12-26T10:55:35.690Z,37.763,141.829,39.8,4.3,79 km ENE of Namie  Japan
2006-12-26T12:20:50.750Z,41.563,142.09,64.6,3.5,79 km ENE of Mutsu  Japan
2006-12-27T03:17:32.980Z,40.103,142.439,67.6,4,66 km NE of Miyako  Japan
2006-12-28T00:24:59.340Z,38.861,141.512,81,4.3,29 km SW of ?funato  Japan
2006-12-29T01:57:43.020Z,37.786,138.909,193.9,3.6,4 km NNE of Maki  Japan
2006-12-30T09:07:56.300Z,42.184,143.275,37.5,3.5,76 km ESE of Shizunai-furukawach?  Japan
2006-12-30T22:49:49.550Z,34.805,140.57,41.7,4.3,44 km SSE of Katsuura  Japan
2006-12-30T23:30:04.150Z,34.768,140.368,35,4.9,42 km S of Katsuura  Japan
2007-01-02T14:17:48.240Z,42.333,142.977,64.7,4.2,50 km E of Shizunai-furukawach?  Japan
2007-01-03T15:40:04.630Z,36.431,140.686,52.8,4.3,11 km ESE of Funaishikawa  Japan
2007-01-03T23:47:49.360Z,35.1,139.678,98.7,4.2,6 km SE of Miura  Japan
2007-01-04T21:40:59.890Z,36.481,139.754,107,4.4,7 km SSE of Kanuma  Japan
2007-01-05T21:59:03.880Z,35.601,140.199,70.9,3.8,6 km SSE of Yotsukaid?  Japan
2007-01-07T12:47:54.460Z,38.278,141.916,45.4,3.7,56 km ESE of Ishinomaki  Japan
2007-01-08T09:12:59.500Z,38.275,141.608,53.9,4.1,31 km ESE of Ishinomaki  Japan
2007-01-08T09:59:39.540Z,37.169,138.815,46.2,4.5,6 km NE of Tōkamachi  Japan
2007-01-09T04:18:03.760Z,36.05,139.798,78.6,4.3,5 km S of Sakai  Japan
2007-01-10T08:49:33.190Z,36.444,141.185,35,3.2,50 km ESE of Hitachi  Japan
2007-01-10T10:19:13.660Z,36.554,141.239,45.6,4.1,50 km ESE of Takahagi  Japan
2007-01-10T11:02:48.190Z,40.746,139.133,21,4.4,96 km NW of Noshiro  Japan
2007-01-12T09:29:41.370Z,37.399,142.038,34.9,3.8,92 km E of Namie  Japan
2007-01-16T12:52:36.960Z,41.182,142.714,29.9,5,124 km ENE of Misawa  Japan
2007-01-17T04:11:38.070Z,38.276,142.38,63.4,4.2,95 km E of Ishinomaki  Japan
2007-01-18T00:12:26.490Z,34.45,140.277,67.3,4.2,70 km SSE of Tateyama  Japan
2007-01-19T14:43:13.480Z,36.942,141.537,55.3,4.3,59 km ESE of Iwaki  Japan
2007-01-23T04:07:29.470Z,39.823,141.078,100.4,4.6,14 km NNW of Morioka  Japan
2007-01-23T17:54:35.760Z,36.109,141.096,10,3.8,43 km ENE of Kashima-shi  Japan
2007-01-24T01:30:02.960Z,35.984,139.757,62,3.9,0 km E of Kasukabe  Japan
2007-01-25T07:55:22.310Z,36.956,141.007,85.5,4.4,15 km SE of Iwaki  Japan
2007-01-26T06:55:33.140Z,37.597,143.827,45,3.5,239 km ESE of Ishinomaki  Japan
2007-01-26T07:46:04.520Z,34.41,141.425,54.1,4.9,130 km SE of Katsuura  Japan
2007-01-26T08:09:25.830Z,34.068,141.705,19.5,3.8,174 km SE of Katsuura  Japan
2007-01-26T20:16:56.730Z,37.744,141.365,62,4.1,43 km NE of Namie  Japan
2007-01-27T07:11:57.950Z,35.946,139.479,126.7,4.4,4 km N of Kawagoe  Japan
2007-01-27T21:25:33.760Z,39.001,139.478,7.6,3.9,33 km WNW of Sakata  Japan
2007-01-28T16:47:57.980Z,34.164,141.619,10,4.2,161 km SE of Katsuura  Japan
2007-01-29T18:13:38.440Z,40.898,145.633,20.2,4.1,253 km SSE of Kushiro  Japan
2007-01-30T07:05:43.610Z,39.355,140.171,140.8,4.4,28 km WSW of ?magari  Japan
2007-01-30T17:07:16.800Z,34.068,141.528,38,4.4,163 km SE of Katsuura  Japan
2007-01-30T17:56:01.610Z,36.302,141.87,27.8,4.3,112 km ENE of Hasaki  Japan
2007-02-01T06:40:24.350Z,37.276,140.993,86.7,4,23 km S of Namie  Japan
2007-02-04T11:59:17.010Z,35.517,140.078,61.8,4.4,0 km W of Ichihara  Japan
2007-02-05T04:29:36.680Z,41.283,142.887,35,3.7,124 km SSE of Shizunai-furukawach?  Japan
2007-02-05T17:44:21.050Z,42.2,143.364,45,4.4,80 km S of Obihiro  Japan
2007-02-06T14:15:53.760Z,37.273,142.097,29.1,4.2,99 km ESE of Namie  Japan
2007-02-09T08:58:39.130Z,41.734,143.697,30.3,4.7,128 km ESE of Shizunai-furukawach?  Japan
2007-02-14T08:10:09.320Z,33.835,142.346,38.5,4.9,236 km SE of Katsuura  Japan
2007-02-15T20:54:14.070Z,35.719,138.806,162.8,4.2,6 km ENE of Enzan  Japan
2007-02-17T00:02:56.760Z,41.794,143.553,31,6,115 km ESE of Shizunai-furukawach?  Japan
2007-02-17T00:22:27.490Z,41.771,143.602,35,5.3,119 km ESE of Shizunai-furukawach?  Japan
2007-02-17T08:11:40.020Z,41.898,143.556,44.3,4.3,109 km ESE of Shizunai-furukawach?  Japan
2007-02-18T02:37:40.220Z,42.521,144.352,67.5,3.6,50 km S of Kushiro  Japan
2007-02-18T14:07:14.620Z,34.94,139.794,54.6,3.3,8 km SW of Tateyama  Japan
2007-02-19T21:24:01.620Z,40.434,142.058,79.9,4.4,47 km E of Hachinohe  Japan
2007-02-21T19:28:40.970Z,42.151,142.762,71.1,4,38 km ESE of Shizunai-furukawach?  Japan
2007-02-22T06:33:43.640Z,37.039,141.979,44,4.4,97 km E of Iwaki  Japan
2007-02-22T17:45:50.650Z,38.294,142.768,39.2,4.4,125 km SE of ?funato  Japan
2007-02-24T01:37:30.370Z,39.654,139.616,181.8,3.1,40 km SW of Tenn?  Japan
2007-02-25T02:36:58.360Z,36.478,141.325,55.2,4.2,60 km ESE of Takahagi  Japan
2007-02-26T15:41:21.150Z,41.842,139.72,196.5,4.5,76 km W of Kamiiso  Japan
2007-02-26T17:02:20.130Z,42.099,143.683,96.2,3.8,99 km SSE of Obihiro  Japan
2007-03-01T19:17:18.230Z,42.354,142.906,29.1,3.9,44 km E of Shizunai-furukawach?  Japan
2007-03-01T22:11:44.250Z,38.817,143.649,35,4.3,162 km ESE of Kamaishi  Japan
2007-03-02T20:14:08.100Z,41.345,142.724,43.4,4.9,113 km SSE of Shizunai-furukawach?  Japan
2007-03-03T09:06:57.520Z,35.681,140.723,46.9,3,7 km ESE of Asahi  Japan
2007-03-03T09:26:13.610Z,35.684,140.732,47.8,4.2,8 km ESE of Asahi  Japan
2007-03-03T20:01:29.510Z,39.125,143.289,30,4.5,121 km ESE of Yamada  Japan
2007-03-06T02:00:10.760Z,42.305,142.576,7.3,3.1,17 km E of Shizunai-furukawach?  Japan
2007-03-07T12:59:30.950Z,40.085,140.106,47,4,15 km SSE of Noshiro  Japan
2007-03-07T18:19:37.230Z,41.284,140.402,162,4.3,52 km N of Shimokizukuri  Japan
2007-03-08T01:25:39.170Z,41.684,143.261,42.4,4.3,103 km SE of Shizunai-furukawach?  Japan
2007-03-08T09:32:18.340Z,41.476,142.631,35.9,3.5,97 km SSE of Shizunai-furukawach?  Japan
2007-03-08T14:29:44.890Z,35.531,140.906,61.5,4.2,23 km SSE of Hasaki  Japan
2007-03-09T15:47:07.650Z,37.086,138.524,16.9,3.8,22 km WSW of T?kamachi  Japan
2007-03-11T22:19:33.980Z,35.917,140.37,96.1,3.1,6 km SE of Edosaki  Japan
2007-03-12T11:32:09.140Z,42.746,141.577,144.2,4.7,10 km SW of Chitose  Japan
2007-03-14T13:39:47.490Z,35.706,140.71,52.4,4.6,5 km ESE of Asahi  Japan
2007-03-15T05:43:11.320Z,41.956,141.215,125,4.7,43 km E of Honch?  Japan
2007-03-15T06:09:25.220Z,37.004,141.782,49,3.6,80 km E of Iwaki  Japan
2007-03-17T11:40:24.810Z,41.015,141.948,78.4,4.1,59 km NE of Misawa  Japan
2007-03-18T01:25:24.110Z,42.159,144.004,35,5.5,95 km SSW of Kushiro  Japan
2007-03-19T01:04:40.990Z,38.128,144.883,35,3.9,291 km ESE of Kamaishi  Japan
2007-03-21T00:19:18.850Z,41.666,141.342,133.1,4.3,43 km NNE of Mutsu  Japan
2007-03-22T01:28:54.100Z,35.953,139.882,76.6,4.4,1 km ENE of Noda  Japan
2007-03-23T06:38:49.050Z,42.16,142.463,55.5,4.4,20 km SSE of Shizunai-furukawach?  Japan
2007-03-24T22:51:23.930Z,42.273,142.521,71.6,3.9,14 km ESE of Shizunai-furukawach?  Japan
2007-03-25T02:19:02.310Z,37.276,136.828,10,4.5,27 km NNW of Nanao  Japan
2007-03-25T03:40:42.410Z,37.454,136.862,10,3.4,45 km NNW of Nanao  Japan
2007-03-25T06:43:31.160Z,37.255,136.839,12.4,4,25 km NNW of Nanao  Japan
2007-03-25T19:03:24.940Z,37.305,136.849,10,3.5,30 km NNW of Nanao  Japan
2007-03-26T16:59:17.370Z,37.16,136.956,17.5,3.9,12 km N of Nanao  Japan
2007-03-29T20:21:27.460Z,42.21,143.129,56.8,4.6,64 km ESE of Shizunai-furukawach?  Japan
2007-03-31T13:32:08.330Z,38.859,141.42,74.5,4.9,25 km ESE of Ichinoseki  Japan
2007-04-01T04:32:13.850Z,42.414,143.776,50.3,4.2,72 km SE of Obihiro  Japan
2007-04-02T20:58:09.240Z,35.515,140.888,10,4.1,24 km SSE of Hasaki  Japan
2007-04-03T00:32:02.800Z,36.793,140.238,125.7,4.6,10 km WNW of Daigo  Japan
2007-04-03T00:54:46.450Z,35.63,140.617,57.6,4.4,9 km SE of Y?kaichiba  Japan
2007-04-03T10:28:48.280Z,35.563,141.024,37.5,4.1,25 km SE of Hasaki  Japan
2007-04-04T19:14:39.910Z,36.281,141.922,10,4.4,115 km ENE of Hasaki  Japan
2007-04-05T04:41:41.360Z,35.476,141.685,40.6,4.3,82 km ESE of Hasaki  Japan
2007-04-05T11:39:46.230Z,38.224,141.054,53,4.4,10 km S of Shiogama  Japan
2007-04-06T14:19:56.920Z,35.914,141.43,35,4.2,57 km ENE of Hasaki  Japan
2007-04-07T19:11:20.040Z,36.106,141.317,29.8,4.2,60 km NE of Hasaki  Japan
2007-04-09T13:02:31.950Z,36.964,141.737,49.4,3.7,76 km E of Iwaki  Japan
2007-04-10T01:22:20.170Z,37.574,141.756,108.8,3.9,67 km E of Namie  Japan
2007-04-10T01:23:48.710Z,38.929,141.483,106.8,4,25 km SW of ?funato  Japan
2007-04-11T02:18:27.370Z,34.304,140.337,87.2,3.9,86 km SSE of Tateyama  Japan
2007-04-11T08:42:43.490Z,37.025,141.103,87.4,3.8,19 km E of Iwaki  Japan
2007-04-12T04:40:39.800Z,42.376,144.059,100.8,3.9,71 km SSW of Kushiro  Japan
2007-04-12T13:00:01.010Z,41.358,142.578,61.1,4.1,109 km S of Shizunai-furukawach?  Japan
2007-04-12T13:50:30.820Z,38.198,141.095,49.4,4.1,14 km SSE of Shiogama  Japan
2007-04-13T20:42:24.560Z,36.645,141.222,37.4,4.5,45 km ESE of Kitaibaraki  Japan
2007-04-14T15:50:13.320Z,35.595,142.011,47.3,5,107 km E of Hasaki  Japan
2007-04-18T15:07:31.600Z,42.658,141.861,119.7,5.5,21 km E of Tomakomai  Japan
2007-04-19T21:06:32.070Z,36.217,141.553,10,3.4,84 km NE of Hasaki  Japan
2007-04-20T12:34:52.810Z,34.665,139.083,10,3.3,12 km E of Shimoda  Japan
2007-04-25T23:12:27.750Z,35.698,140.764,49.4,4.1,7 km WSW of Hasaki  Japan
2007-04-26T05:29:56.770Z,40.503,138.203,35,3.7,158 km WNW of Noshiro  Japan
2007-04-26T16:37:57.690Z,42.44,143.558,56.1,5.3,60 km SSE of Obihiro  Japan
2007-04-26T20:04:16.490Z,36.369,140.211,125.2,3.8,5 km WSW of Kasama  Japan
2007-04-27T09:08:16.230Z,41.053,143.066,44,4.3,145 km ENE of Hachinohe  Japan
2007-04-27T22:44:11.090Z,42.004,142.298,71.8,4.3,37 km S of Shizunai-furukawach?  Japan
2007-04-28T22:32:53.050Z,35.65,140.116,68.5,4.4,4 km W of Yotsukaid?  Japan
2007-04-29T02:54:46.800Z,35.947,140.844,59.2,4.4,18 km E of Kashima-shi  Japan
2007-04-30T06:43:21.720Z,38.085,142.768,31.7,4.3,133 km ESE of Ishinomaki  Japan
2007-04-30T07:21:24.880Z,41.695,143.861,46.5,4.2,142 km ESE of Shizunai-furukawach?  Japan
2007-04-30T14:17:55.120Z,39.105,142.2,43.4,4.3,34 km ESE of Kamaishi  Japan
2007-04-30T18:49:11.560Z,35.76,140.13,73.6,4.6,near the east coast of Honshu  Japan
2007-05-01T11:12:33.450Z,34.041,140.962,84.1,4.4,136 km SSE of Katsuura  Japan
2007-05-03T00:10:11.390Z,36.662,141.182,44.4,3.3,41 km ESE of Kitaibaraki  Japan
2007-05-03T08:34:53.090Z,37.337,141.594,45,3.6,near the east coast of Honshu  Japan
2007-05-03T18:37:46.060Z,41.971,143.128,48.5,4,74 km ESE of Shizunai-furukawach?  Japan
2007-05-05T08:09:29.860Z,36.942,138.178,0.1,3.3,7 km SSW of Arai  Japan
2007-05-06T01:09:41.690Z,36.968,141.545,53.9,4.3,59 km E of Iwaki  Japan
2007-05-06T19:28:50.520Z,36.547,139.56,112.4,3.4,15 km W of Kanuma  Japan
2007-05-07T14:09:38.510Z,41.936,142.528,65.6,4.4,46 km SSE of Shizunai-furukawach?  Japan
2007-05-08T12:01:34.830Z,36.06,139.89,46.3,4.3,1 km NW of Iwai  Japan
2007-05-08T14:08:24.570Z,41.117,141.362,123.1,3.6,22 km SSE of Mutsu  Japan
2007-05-08T17:08:46.220Z,36.523,140.691,54.5,3.9,9 km SSE of Hitachi  Japan
2007-05-08T23:52:03.030Z,35.798,139.243,5.4,4.1,1 km N of ?me  Japan
2007-05-11T22:21:42.190Z,39.204,144.548,35,3.8,225 km E of Yamada  Japan
2007-05-12T23:54:44.520Z,41.484,142.034,61.6,3,71 km ENE of Mutsu  Japan
2007-05-13T05:41:02.640Z,35.91,140.83,39.6,3.6,17 km ESE of Kashima-shi  Japan
2007-05-13T08:48:43.740Z,36.11,142.124,10,4.3,123 km ENE of Hasaki  Japan
2007-05-13T21:59:43.390Z,36.251,140.724,69.3,4,14 km ESE of ?arai  Japan
2007-05-15T20:21:02.810Z,41.486,142.124,53.3,4.4,78 km ENE of Mutsu  Japan
2007-05-16T01:52:08.790Z,37.757,143.204,35.8,4.2,182 km ESE of Ishinomaki  Japan
2007-05-16T05:33:48.580Z,34.107,142.353,35,3.7,219 km ESE of Katsuura  Japan
2007-05-18T08:02:17.930Z,36.381,140.612,67.8,4,7 km E of Katsuta  Japan
2007-05-18T15:59:58.530Z,41.597,141.991,58.3,5.5,73 km ENE of Mutsu  Japan
2007-05-18T22:39:05.540Z,37.765,141.82,40.1,3.6,78 km ENE of Namie  Japan
2007-05-20T18:17:26.750Z,41.042,141.396,86,3.9,31 km SSE of Mutsu  Japan
2007-05-25T23:54:37.640Z,42.343,142.997,55.4,3.9,51 km E of Shizunai-furukawach?  Japan
2007-05-26T15:06:41.080Z,37.69,141.362,88.4,4.3,39 km NE of Namie  Japan
2007-05-26T15:14:21.490Z,42.49,141.944,129.7,4,32 km ESE of Tomakomai  Japan
2007-05-26T16:51:41.610Z,39.14,143.3,10,4.1,121 km ESE of Yamada  Japan
2007-05-28T22:36:11.090Z,39.591,142.184,73.4,4.1,21 km ESE of Miyako  Japan
2007-05-29T07:03:33.250Z,38.412,141.116,12.8,4.2,6 km NE of Matsushima  Japan
2007-05-30T01:15:56.500Z,42.034,142.601,66.7,4.3,38 km SSE of Shizunai-furukawach?  Japan
2007-05-31T22:28:58.410Z,36.109,139.579,64.4,4.4,1 km NNW of Kisai  Japan
2007-06-02T05:43:16.820Z,36.135,139.832,69.7,4.5,4 km NE of Sakai  Japan
2007-06-02T06:03:31.920Z,39.882,140.239,40.5,4,21 km NNE of Akita  Japan
2007-06-02T07:51:29.060Z,42.245,143.957,76.2,4.1,88 km SSW of Kushiro  Japan
2007-06-02T10:43:08.020Z,42.446,142.344,97.4,3.7,12 km N of Shizunai-furukawach?  Japan
2007-06-04T04:33:55.020Z,36.09,139.864,47.6,4.3,5 km NW of Iwai  Japan
2007-06-04T14:49:17.910Z,34.905,140.935,15,4.3,62 km SE of ?hara  Japan
2007-06-05T04:59:11.460Z,34.889,140.329,65.7,4.1,28 km S of Katsuura  Japan
2007-06-07T07:17:12.220Z,37.913,141.484,81.5,3.6,57 km ESE of Watari  Japan
2007-06-07T18:45:08.110Z,38.241,141.692,51.1,3.7,39 km ESE of Ishinomaki  Japan
2007-06-08T13:24:41.600Z,41.743,145.079,18.1,4.7,148 km SSE of Kushiro  Japan
2007-06-09T04:14:00.460Z,42.093,142.576,70.4,4.3,31 km SSE of Shizunai-furukawach?  Japan
2007-06-09T10:33:15.420Z,37.845,140.811,86.1,3.5,8 km SSE of Marumori  Japan
2007-06-09T11:28:33.770Z,36.103,139.756,69,4.3,3 km W of Sakai  Japan
2007-06-10T16:53:52.380Z,41.012,142.161,83.5,4.1,74 km ENE of Misawa  Japan
2007-06-10T21:27:29.430Z,37.722,136.938,45.9,3.8,74 km N of Nanao  Japan
2007-06-12T05:08:04.790Z,42.241,142.909,53.1,4.1,45 km ESE of Shizunai-furukawach?  Japan
2007-06-13T01:49:35.500Z,38.375,141.992,71.6,4.4,60 km E of Ishinomaki  Japan
2007-06-15T14:03:49.590Z,36.067,140.811,47.6,3.1,18 km NE of Kashima-shi  Japan
2007-06-15T20:29:00.600Z,38.836,142.277,44.5,4.2,55 km ESE of ?funato  Japan
2007-06-17T03:15:57.540Z,36.706,142.395,21.3,4.4,140 km ESE of Iwaki  Japan
2007-06-19T06:27:50.860Z,38.796,140.332,117.1,4.5,4 km NNE of Shinj?  Japan
2007-06-19T22:44:24.230Z,38.55,136.934,384.4,3.9,141 km WNW of Ry?tsu-minato  Japan
2007-06-20T04:31:11.560Z,35.14,141.13,59.5,4.3,68 km E of ?hara  Japan
2007-06-20T12:56:03.300Z,36.714,142.159,14.6,4.2,119 km ESE of Iwaki  Japan
2007-06-20T14:00:27.780Z,35.193,141.134,39.4,5.1,65 km SSE of Hasaki  Japan
2007-06-20T14:04:15.710Z,35.417,141.66,35,4.6,82 km ESE of Hasaki  Japan
2007-06-20T14:13:22.290Z,35.215,141.274,35,4.5,70 km SE of Hasaki  Japan
2007-06-20T14:54:03.460Z,35.226,141.283,35,4.6,69 km SE of Hasaki  Japan
2007-06-20T14:57:03.960Z,35.368,141.761,35,4.1,93 km ESE of Hasaki  Japan
2007-06-20T15:45:57.630Z,35.223,141.344,35,4.1,near the east coast of Honshu  Japan
2007-06-20T16:59:39.980Z,35.286,141.482,40.6,4.8,76 km SE of Hasaki  Japan
2007-06-20T17:00:20.890Z,35.24,141.121,40,4.7,60 km SSE of Hasaki  Japan
2007-06-20T17:01:57.710Z,35.207,141.163,69.7,4.6,65 km SSE of Hasaki  Japan
2007-06-20T18:00:52.920Z,35.384,141.718,35,4.4,89 km ESE of Hasaki  Japan
2007-06-20T18:12:30.040Z,35.211,141.336,5.6,4.8,73 km SE of Hasaki  Japan
2007-06-22T22:20:04.280Z,42.539,142.185,125.4,5,27 km NNW of Shizunai-furukawach?  Japan
2007-06-22T22:49:15.360Z,38.098,141.896,32.3,3.9,63 km SE of Ishinomaki  Japan
2007-06-23T05:57:54.750Z,34.541,140.259,68.5,4.4,60 km SE of Tateyama  Japan
2007-06-23T07:15:30.820Z,41.919,141.248,129.6,4.7,45 km ENE of Hakodate  Japan
2007-06-23T14:52:57.730Z,36.594,140.807,54.5,4.4,14 km E of Hitachi  Japan
2007-06-23T16:32:06.240Z,35.531,140.974,27.5,4.1,25 km SSE of Hasaki  Japan
2007-06-25T02:45:31.580Z,36.199,140.863,71.4,3.4,28 km ESE of ?arai  Japan
2007-06-26T02:30:42.270Z,36.7,141.206,45.2,4.2,41 km ESE of Kitaibaraki  Japan
2007-06-26T12:08:02.460Z,41.258,139.039,29.1,4.4,122 km WNW of Shimokizukuri  Japan
2007-06-27T07:06:28.170Z,36.725,137.583,0,4.1,18 km ESE of Uozu  Japan
2007-06-28T04:37:53.580Z,41.515,142.083,71.9,4.2,76 km ENE of Mutsu  Japan
2007-06-28T09:26:26.000Z,35.812,139.187,15.4,4.4,5 km WNW of ?me  Japan
2007-06-28T13:55:22.270Z,36.057,139.698,106.3,3.9,2 km ESE of Kukich??  Japan
2007-06-29T13:56:38.100Z,34.495,140.395,72.2,4.2,72 km SSE of Kamogawa  Japan
2007-06-30T02:48:56.800Z,37.139,142.062,65.2,4.4,101 km ESE of Namie  Japan
2007-06-30T16:33:26.730Z,36.032,142.263,44.5,4.3,off the east coast of Honshu  Japan
2007-06-30T17:43:54.940Z,35.124,140.589,67,4.3,22 km SE of ?hara  Japan
2007-06-30T20:55:04.470Z,35.165,140.794,77.5,4.2,37 km ESE of ?hara  Japan
2007-07-01T02:53:55.770Z,41.219,140.341,195.8,3.9,44 km N of Shimokizukuri  Japan
2007-07-03T14:31:15.810Z,35.773,140.521,64.2,4.5,8 km NNW of Y?kaichiba  Japan
2007-07-04T12:43:13.350Z,41.147,140.284,166.5,3.1,37 km NNW of Shimokizukuri  Japan
2007-07-05T15:32:30.570Z,40.371,142.101,34.8,4.4,52 km ESE of Hachinohe  Japan
2007-07-05T20:58:51.210Z,41.491,139.309,196.6,3.2,116 km NW of Shimokizukuri  Japan
2007-07-08T11:16:00.990Z,34.625,141.572,58.6,4.5,127 km ESE of ?hara  Japan
2007-07-09T15:53:23.110Z,37.642,141.861,46.2,4,78 km ENE of Namie  Japan
2007-07-09T20:16:31.250Z,34.69,141.599,8.4,4.7,126 km ESE of ?hara  Japan
2007-07-10T04:15:25.710Z,41.859,139.485,15.3,4.2,96 km W of Kamiiso  Japan
2007-07-10T09:52:50.030Z,34.709,141.577,49.5,3.6,123 km ESE of ?hara  Japan
2007-07-11T17:10:18.200Z,37.097,137.519,251.1,4.4,17 km N of Ny?zen  Japan
2007-07-11T20:29:25.970Z,35.45,139.166,19.5,4.3,10 km NNW of Hadano  Japan
2007-07-12T08:43:37.970Z,42.108,142.246,77.7,3.8,27 km SSW of Shizunai-furukawach?  Japan
2007-07-16T01:13:22.370Z,37.535,138.446,12,6.6,20 km NNW of Kashiwazaki  Japan
2007-07-16T01:34:28.930Z,37.528,138.558,18.9,4.3,17 km N of Kashiwazaki  Japan
2007-07-16T01:52:14.580Z,37.497,138.596,16.8,4.2,15 km NNE of Kashiwazaki  Japan
2007-07-16T02:05:36.010Z,37.498,138.486,23.1,4.3,15 km NNW of Kashiwazaki  Japan
2007-07-16T06:37:40.430Z,37.502,138.467,15.1,5.7,16 km NNW of Kashiwazaki  Japan
2007-07-16T07:00:28.040Z,37.521,138.658,21.9,3.8,18 km WNW of Nagaoka  Japan
2007-07-16T07:54:44.780Z,37.505,138.629,21.3,3.7,16 km NNE of Kashiwazaki  Japan
2007-07-16T08:13:11.410Z,37.465,138.629,21.6,3.8,12 km NNE of Kashiwazaki  Japan
2007-07-16T09:19:49.820Z,37.243,138.317,35,4,12 km NE of J?etsu  Japan
2007-07-16T12:08:02.120Z,37.509,138.63,20.4,4.4,17 km NNE of Kashiwazaki  Japan
2007-07-16T12:15:44.320Z,37.52,138.689,27.4,3.9,16 km WNW of Nagaoka  Japan
2007-07-17T19:39:39.350Z,37.149,138.55,10,3.9,19 km W of T?kamachi  Japan
2007-07-18T07:53:06.590Z,37.349,138.383,28.6,4.3,14 km W of Kashiwazaki  Japan
2007-07-18T11:02:55.910Z,37.472,138.493,20.7,3.7,12 km NNW of Kashiwazaki  Japan
2007-07-18T22:03:40.850Z,36.906,141.907,58.5,4.1,92 km E of Iwaki  Japan
2007-07-20T04:50:01.620Z,35.939,141.332,35,3.6,50 km ENE of Hasaki  Japan
2007-07-20T08:15:22.830Z,34.728,139.314,3.9,4.3,33 km SE of It?  Japan
2007-07-20T08:17:27.380Z,34.745,139.303,0,3.4,31 km SE of It?  Japan
2007-07-21T00:52:39.990Z,38.602,141.418,67.9,3.7,23 km NNE of Ishinomaki  Japan
2007-07-21T07:36:09.260Z,36.544,140.867,51.1,4.3,20 km ESE of Hitachi  Japan
2007-07-23T05:38:04.640Z,35.139,141.375,10,3.2,82 km SE of Hasaki  Japan
2007-07-24T02:38:43.220Z,35.302,139.067,13.7,4.1,9 km WNW of Odawara  Japan
2007-07-24T06:54:22.410Z,41.956,139.273,14,4.1,114 km W of Kamiiso  Japan
2007-07-24T19:55:09.520Z,35.026,142.574,10,3.7,176 km ESE of Hasaki  Japan
2007-07-24T21:52:07.830Z,37.482,138.541,47.5,4.9,12 km N of Kashiwazaki  Japan
2007-07-25T00:40:57.290Z,41.942,142.592,88.4,4.4,47 km SSE of Shizunai-furukawach?  Japan
2007-07-27T23:51:34.520Z,38.144,140.896,87.5,4.1,5 km NE of Iwanuma  Japan
2007-07-29T06:28:33.120Z,35.587,140.048,54.4,3.4,6 km WSW of Chiba  Japan
2007-07-29T20:43:11.730Z,34.298,142.034,46.1,4.1,183 km ESE of Katsuura  Japan
2007-08-03T02:01:16.750Z,37.318,138.333,18.2,4.3,19 km WSW of Kashiwazaki  Japan
2007-08-03T17:13:04.530Z,36.893,141.219,48.6,4.3,34 km ESE of Iwaki  Japan
2007-08-03T17:23:45.580Z,36.916,141.183,48.6,4.1,30 km ESE of Iwaki  Japan
2007-08-04T00:22:26.830Z,35.87,140.862,37.4,4.3,15 km N of Hasaki  Japan
2007-08-04T08:03:29.190Z,39.007,141.709,61.3,4,7 km S of ?funato  Japan
2007-08-05T12:20:51.730Z,35.76,140.245,63.3,3.4,4 km NNE of Sakura  Japan
2007-08-06T11:14:54.500Z,35.501,138.789,125.6,3.3,6 km N of Fujiyoshida  Japan
2007-08-06T12:06:41.800Z,37.362,140.957,95.5,3.4,13 km SSW of Namie  Japan
2007-08-08T12:27:21.030Z,37.652,140.812,77,3.7,25 km NW of Namie  Japan
2007-08-09T06:39:40.220Z,36.715,141.238,43.4,3.4,44 km E of Kitaibaraki  Japan
2007-08-09T07:34:15.790Z,39.981,144.945,35,4.4,259 km E of Miyako  Japan
2007-08-11T03:15:25.050Z,37.529,137.485,17.6,3.9,63 km NNW of Itoigawa  Japan
